objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
string	integer	ra	dec	float	float	integer	double	integer	integer	integer	integer	ra	dec	float	float	double	integer	integer	integer	integer	integer	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float
PSO J191654.029-161643.028	88462892251436058	19.2816749	-16.2786190	0.071	0.071	2	0.457771297039251	949	94	268959744	32	-66.6000000	-999.0000000	-999.000	-999.000	55824.25141204	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.589	19.814	0.148	-999.000	-999.000	19.592	0.101	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.899
PSO J191630.128-161731.102	88442891255099983	19.2750353	-16.2919867	0.008	0.018	65	0.470223024925425	949	94	436527104	52	19.2750357	-16.2919729	0.001	0.001	56037.39746528	5	15	11	20	11	8	1.000	21.059	0.017	21.228	0.061	21.408	0.105	115000	0.999	20.086	0.009	20.295	0.031	20.249	0.030	115000	1.000	19.599	0.011	19.755	0.030	19.758	0.027	115000	0.999	19.371	0.029	19.468	0.057	19.376	0.055	115000	0.998	19.208	0.030	19.361	0.021	19.234	0.022	115000	2.900
PSO J191649.653-161443.998	88502892069115839	19.2804591	-16.2455805	0.020	0.020	3	0.858072893561863	949	94	310456320	37	-66.6000000	-999.0000000	-999.000	-999.000	55763.38539352	0	0	1	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.103	19.604	0.035	19.300	0.044	19.176	0.035	16777744	0.119	19.232	0.117	18.830	0.009	18.726	0.056	16777744	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.901
PSO J191634.076-161910.329	88412891419656913	19.2761325	-16.3195507	0.002	0.002	65	0.5031805732317089	949	94	503635968	60	19.2761322	-16.3195359	0.001	0.001	56075.96078704	5	13	13	18	9	12	1.000	19.082	0.012	19.246	0.032	19.221	0.037	115000	0.999	18.299	0.007	18.434	0.008	18.323	0.009	115000	0.999	17.919	0.002	18.042	0.006	17.944	0.009	115000	0.999	17.737	0.007	17.857	0.017	17.755	0.008	115000	1.000	17.584	0.007	17.722	0.021	17.625	0.026	115000	2.902
PSO J191636.772-161421.673	88512891532293128	19.2768807	-16.2393774	0.028	0.024	19	0.156965084520136	949	94	436527104	52	19.2768801	-16.2393687	0.001	0.001	55926.05582176	4	0	2	9	6	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.265	0.013	21.157	0.121	21.044	0.054	115000	0.999	20.638	0.054	20.616	0.168	20.429	0.144	115000	0.999	20.407	0.020	20.523	0.192	20.375	0.183	115000	0.999	20.193	0.182	-999.000	-999.000	20.384	0.182	115000	2.903
PSO J191645.559-161412.155	88512891898166302	19.2793215	-16.2367355	0.008	0.008	83	0.822033434009211	949	94	436527104	52	19.2793220	-16.2367097	0.001	0.001	55998.80336806	5	17	18	20	16	12	0.999	21.270	0.038	21.443	0.071	21.436	0.062	115000	0.999	20.304	0.026	20.532	0.045	20.567	0.054	115000	1.000	19.904	0.015	20.062	0.033	19.982	0.039	115000	0.999	19.744	0.021	19.900	0.047	19.896	0.056	115000	0.998	19.472	0.059	19.519	0.134	19.603	0.128	115000	2.904
PSO J191654.099-161655.393	88462892253941881	19.2816946	-16.2820807	0.009	0.005	71	0.547478959474227	949	94	436527104	52	19.2816942	-16.2820538	0.001	0.001	55944.81967593	5	13	11	19	15	13	0.999	19.521	0.012	19.645	0.020	19.589	0.023	115000	1.000	18.985	0.010	19.134	0.014	19.044	0.017	115000	0.999	18.767	0.011	18.911	0.015	18.820	0.019	115000	0.999	18.680	0.017	18.856	0.026	18.786	0.036	115000	0.999	18.637	0.017	18.812	0.055	18.754	0.056	115000	2.904
PSO J191639.849-161407.261	88512891661317995	19.2777361	-16.2353503	0.105	0.105	3	0.683754740919689	949	94	268959744	32	-66.6000000	-999.0000000	-999.000	-999.000	56375.81041667	0	0	1	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.582	21.415	0.121	21.457	0.142	21.870	0.121	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.482	20.590	0.207	-999.000	-999.000	22.330	0.171	4120	2.905
PSO J191638.529-161411.731	88512891603986344	19.2773686	-16.2366100	0.045	0.047	9	0.805207920079313	949	94	436527104	52	19.2773695	-16.2365968	0.001	0.001	56052.40518519	4	0	1	6	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.505	0.106	21.582	0.180	21.521	0.106	114744	0.999	21.175	0.091	21.279	0.160	21.372	0.111	115000	0.999	20.881	0.046	21.177	0.150	21.239	0.117	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	2.906
PSO J191645.092-161410.118	88512891879306986	19.2791910	-16.2361639	0.062	0.062	6	0.971041731509419	949	94	436363264	52	19.2791950	-16.2361570	0.001	0.001	56110.92053241	3	0	0	5	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.998	21.415	0.090	21.492	0.270	21.785	0.186	115000	0.912	20.631	0.206	-999.000	-999.000	20.935	0.206	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.906
PSO J191636.969-161937.466	88402891540807844	19.2769359	-16.3270964	0.016	0.030	28	0.600754400343405	949	94	436527104	52	19.2769358	-16.3270821	0.001	0.001	56060.13555556	3	0	3	14	6	5	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.231	0.093	-999.000	-999.000	21.375	0.052	16696	0.999	20.219	0.021	19.878	0.011	19.887	0.077	16892216	0.999	19.886	0.026	19.633	0.172	19.572	0.159	16892216	0.997	19.544	0.045	19.492	0.299	19.191	0.166	16892216	2.908
PSO J191633.041-161501.084	88492891376269945	19.2758444	-16.2503164	0.014	0.014	43	0.429174238284281	949	94	436527104	52	19.2758448	-16.2503011	0.001	0.001	56088.20765046	5	8	9	17	6	3	1.000	21.797	0.047	-999.000	-999.000	23.130	0.296	115000	0.998	20.997	0.041	21.364	0.117	21.506	0.097	115000	1.000	20.544	0.036	20.733	0.042	21.173	0.194	115000	0.999	20.347	0.051	-999.000	-999.000	21.302	0.162	115000	0.998	19.987	0.087	20.013	0.238	20.037	0.279	115000	2.910
PSO J191630.603-161558.989	88482891275100675	19.2751673	-16.2664027	0.006	0.007	64	0.829736196277417	949	94	436527104	52	19.2751676	-16.2663860	0.001	0.001	55891.41505787	5	16	11	13	15	9	1.000	20.628	0.015	20.776	0.051	20.718	0.037	115000	0.999	19.772	0.018	19.934	0.016	19.853	0.006	115000	1.000	19.483	0.018	19.677	0.052	19.561	0.055	115000	1.000	19.343	0.015	19.612	0.041	19.675	0.052	115000	0.999	19.228	0.047	19.528	0.083	19.758	0.138	115000	2.911
PSO J191641.824-161404.073	88512891743128975	19.2782833	-16.2344737	0.025	0.027	74	0.717957714309877	949	94	503635968	60	19.2782846	-16.2344648	0.001	0.001	56018.83144676	5	13	13	19	13	16	1.000	21.638	0.058	21.794	0.201	23.059	0.342	115000	1.000	20.151	0.059	20.288	0.050	20.170	0.105	115000	1.000	18.694	0.007	18.792	0.012	18.726	0.016	115000	1.000	17.952	0.009	18.068	0.018	17.986	0.025	115000	0.999	17.627	0.010	17.732	0.023	17.627	0.020	115000	2.912
PSO J191645.752-161412.504	88512891906056114	19.2793758	-16.2368247	0.020	0.019	34	0.470909215017137	949	94	436527104	52	19.2793758	-16.2368069	0.001	0.001	56145.17502315	4	10	9	13	2	0	1.000	21.508	0.053	21.604	0.100	21.753	0.086	115000	0.999	21.114	0.035	21.492	0.011	21.689	0.127	115000	1.000	20.983	0.048	21.088	0.069	21.256	0.209	115000	0.999	20.808	0.139	20.968	0.238	20.959	0.139	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.913
PSO J191631.051-161814.274	88432891293565599	19.2752916	-16.3039892	0.013	0.010	66	0.323783336508817	949	94	436527104	52	19.2752922	-16.3039652	0.001	0.001	56047.24231481	5	16	13	18	11	8	1.000	20.915	0.021	21.136	0.047	21.067	0.060	115000	0.999	20.379	0.021	20.755	0.091	20.963	0.077	115000	1.000	20.110	0.013	20.349	0.023	20.334	0.060	115000	1.000	19.978	0.059	20.232	0.050	20.234	0.094	115000	0.999	19.912	0.031	19.893	0.096	19.825	0.069	115000	2.914
PSO J191638.512-161946.185	88402891604714973	19.2773646	-16.3295183	0.027	0.026	65	0.27490412562611	949	94	436527104	52	19.2773647	-16.3294961	0.001	0.001	56064.60590278	5	15	12	19	10	9	0.999	20.064	0.011	20.262	0.047	20.195	0.071	115000	1.000	19.270	0.021	19.507	0.023	19.469	0.049	115000	0.999	18.957	0.010	19.125	0.035	19.087	0.030	115000	1.000	18.793	0.015	18.904	0.029	18.804	0.039	115000	0.999	18.644	0.029	18.612	0.051	18.511	0.018	115000	2.914
PSO J191654.100-161713.139	88452892254065950	19.2816948	-16.2870169	0.012	0.002	79	0.356218896206672	949	94	503635968	60	19.2816946	-16.2869832	0.001	0.001	55952.1130787	5	15	13	20	15	16	0.999	17.702	0.004	17.831	0.005	17.725	0.004	115000	0.999	16.957	0.004	17.106	0.002	16.974	0.003	115000	0.999	16.682	0.005	16.813	0.005	16.694	0.012	115000	0.999	16.537	0.004	16.681	0.005	16.569	0.007	115000	0.999	16.398	0.006	16.504	0.012	16.408	0.009	115000	2.914
PSO J191649.420-161440.276	88502892059176923	19.2803942	-16.2445528	0.008	0.017	59	0.62292605137725	949	94	436527104	52	19.2803945	-16.2445212	0.001	0.001	56004.69543981	5	6	9	18	17	9	1.000	21.226	0.042	21.614	0.111	21.843	0.078	115000	0.999	20.327	0.024	20.529	0.036	20.418	0.048	115000	1.000	20.000	0.017	20.238	0.028	20.251	0.047	115000	0.999	19.816	0.025	20.015	0.056	19.980	0.091	115000	0.999	19.637	0.027	19.814	0.172	20.087	0.121	115000	2.914
PSO J191651.210-161852.240	88422892133752885	19.2808939	-16.3146262	0.061	0.224	49	0.0838792809135088	949	94	436527104	52	19.2808917	-16.3145112	0.001	0.001	55880.75163194	5	9	14	13	12	1	1.000	21.786	0.106	21.874	0.200	22.126	0.139	115000	0.999	21.177	0.034	21.406	0.068	21.602	0.133	115000	1.000	20.738	0.050	21.040	0.081	21.092	0.083	115000	0.999	20.643	0.028	21.089	0.042	21.326	0.145	115000	0.999	20.602	0.191	-999.000	-999.000	20.462	0.191	115000	2.914
PSO J191651.070-161855.128	88422892127722062	19.2808535	-16.3153368	0.023	0.023	31	0.676252951544014	949	94	436527104	52	19.2808530	-16.3153136	0.001	0.001	56060.57399306	5	0	7	14	9	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.718	0.064	21.929	0.160	21.938	0.165	115000	0.999	21.044	0.054	21.477	0.088	21.917	0.170	115000	0.999	20.591	0.061	20.730	0.106	21.159	0.115	115000	0.999	20.715	0.211	-999.000	-999.000	21.379	0.211	115000	2.916
PSO J191654.078-161639.548	88462892253237168	19.2816887	-16.2776762	0.003	0.005	77	0.122884732785527	949	94	503635968	60	19.2816885	-16.2776523	0.001	0.001	55929.16002315	5	18	13	18	13	15	1.000	14.220	0.005	14.260	0.003	14.206	0.002	115000	0.999	14.018	0.002	14.058	0.004	13.999	8.950e-4	115000	1.000	13.989	0.001	14.018	0.001	13.960	0.001	115000	0.999	13.993	0.002	14.044	0.002	13.984	0.002	115000	0.999	13.951	0.002	13.997	0.006	13.951	0.002	115000	2.916
PSO J191647.528-161934.530	88402891980408810	19.2798687	-16.3262885	0.010	0.010	65	0.454025497151562	949	94	444915712	53	19.2798690	-16.3262584	0.001	0.001	55949.21851852	5	16	11	13	14	11	1.000	19.405	0.018	19.010	0.073	19.041	0.038	16892216	0.999	19.000	0.022	19.055	0.183	18.959	0.201	16892216	0.999	18.708	0.027	18.264	0.110	18.473	0.088	16892216	0.999	18.614	0.022	18.433	0.067	18.279	0.024	16892216	0.999	18.465	0.042	18.142	0.072	18.086	0.027	16892216	2.916
PSO J191630.545-161756.729	88442891270631420	19.2751478	-16.2991182	0.093	0.093	3	0.186209871607097	949	94	436281344	52	19.2751509	-16.2991373	0.001	0.001	56036.71528935	3	0	0	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.997	21.615	0.061	-999.000	-999.000	21.685	0.162	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.917
PSO J191640.790-161952.852	88402891700042771	19.2779972	-16.3313747	0.034	0.031	16	0.549344173212856	949	94	436527104	52	19.2779975	-16.3313606	0.001	0.001	56085.4062963	3	0	2	11	2	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.744	0.140	-999.000	-999.000	22.218	0.140	115000	1.000	21.116	0.047	21.384	0.098	21.974	0.116	115000	0.997	20.791	0.183	-999.000	-999.000	21.402	0.183	115000	0.789	20.622	0.196	-999.000	-999.000	21.130	0.196	20536	2.917
PSO J191630.890-161809.819	88432891287127100	19.2752465	-16.3027435	0.004	0.004	70	0.124350040335534	949	94	436527104	52	19.2752473	-16.3027276	0.001	0.001	56018.03908565	5	17	11	18	10	14	1.000	20.502	0.012	20.676	0.045	20.592	0.049	115000	1.000	19.763	0.016	19.898	0.018	19.799	0.025	115000	0.999	19.423	0.013	19.568	0.019	19.455	0.032	115000	0.999	19.318	0.022	19.517	0.049	19.450	0.032	115000	0.999	19.178	0.030	19.474	0.081	19.403	0.122	115000	2.918
PSO J191648.262-161428.581	88512892010570846	19.2800728	-16.2412968	0.058	0.057	8	0.231450221716846	949	94	436527104	52	19.2800739	-16.2412786	0.001	0.001	56374.3947338	4	0	2	4	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.952	22.113	0.020	-999.000	-999.000	24.387	0.205	115000	0.999	21.373	0.022	21.328	0.201	21.208	0.000	115000	0.998	20.967	0.159	-999.000	-999.000	23.834	0.159	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	2.919
PSO J191638.341-161411.708	88512891598876451	19.2773179	-16.2366005	0.021	0.018	46	0.90791496160246	949	94	436527104	52	19.2773170	-16.2365856	0.001	0.001	56129.56275463	5	8	12	15	10	1	0.999	21.863	0.036	21.987	0.179	22.182	0.102	115000	0.999	21.196	0.045	21.295	0.111	21.207	0.128	115000	1.000	20.869	0.028	20.933	0.064	20.839	0.033	115000	0.999	20.713	0.080	20.917	0.199	20.882	0.114	115000	0.999	20.569	0.184	-999.000	-999.000	21.139	0.184	115000	2.919
PSO J191648.702-161432.462	88502892029529594	19.2801951	-16.2423754	0.034	0.034	21	0.0225076899142076	949	94	436527104	52	19.2801966	-16.2423667	0.001	0.001	56055.80752315	3	0	0	11	10	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.414	0.051	21.653	0.195	21.753	0.165	115000	0.999	20.718	0.040	20.797	0.101	21.094	0.114	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	2.920
PSO J191653.843-161618.388	88472892243394216	19.2816234	-16.2717982	0.003	0.003	80	0.0294533679536109	949	94	503635968	60	19.2816233	-16.2717746	0.001	0.001	55903.73803241	5	17	16	20	14	13	1.000	15.667	0.004	15.722	0.002	15.659	8.290e-4	115000	0.999	14.653	0.002	14.705	0.002	14.646	0.002	115000	0.999	14.208	0.003	14.239	0.002	14.185	0.003	115000	0.999	13.963	0.002	14.017	0.005	13.957	0.002	115000	0.999	13.800	0.004	13.823	0.005	13.794	0.001	115000	2.921
PSO J191634.431-161441.400	88502891434556534	19.2762307	-16.2448536	0.004	0.003	90	0.694469595974749	949	94	436527104	52	19.2762309	-16.2448335	0.001	0.001	55942.2715625	5	17	16	21	15	21	0.999	18.953	0.009	19.070	0.012	18.974	0.014	115000	0.999	18.485	0.005	18.595	0.010	18.501	0.008	115000	0.999	18.278	0.006	18.392	0.011	18.302	0.009	115000	0.999	18.176	0.009	18.325	0.012	18.229	0.011	115000	1.000	18.093	0.013	18.212	0.028	18.105	0.024	115000	2.922
PSO J191642.767-161953.752	88402891781862423	19.2785464	-16.3316209	0.007	0.004	73	0.400926025957732	949	94	503635968	60	19.2785465	-16.3315979	0.001	0.001	55907.01439815	5	17	11	21	15	9	1.000	18.563	0.005	18.658	0.008	18.572	0.011	115000	1.000	18.131	0.009	18.235	0.010	18.144	0.012	115000	0.999	17.922	0.003	18.054	0.011	17.961	0.011	115000	1.000	17.845	0.009	18.000	0.014	17.902	0.016	115000	0.999	17.767	0.009	17.917	0.012	17.833	0.016	115000	2.923
PSO J191640.857-161404.062	88512891702048993	19.2780159	-16.2344863	0.047	0.036	19	0.925935206865831	949	94	436527104	52	19.2780161	-16.2344829	0.001	0.001	55992.7155787	4	0	1	10	7	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.947	21.639	0.163	20.133	0.110	20.496	0.163	16892216	1.000	21.483	0.062	21.741	0.072	21.898	0.127	115000	0.999	20.749	0.055	-999.000	-999.000	20.938	0.196	16892216	0.212	20.038	0.156	19.399	0.200	19.540	0.156	16892472	2.924
PSO J191637.961-161413.186	88512891581975938	19.2772122	-16.2370098	0.060	0.049	12	0.652946276267009	949	94	436527104	52	19.2772116	-16.2369963	0.001	0.001	55749.68011574	5	2	4	6	0	0	1.000	22.154	0.196	-999.000	-999.000	22.255	0.196	115000	0.999	21.389	0.347	20.540	0.129	20.513	0.000	16892216	1.000	21.523	0.063	21.395	0.105	21.552	0.006	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	2.924
PSO J191653.107-161546.496	88482892212854849	19.2814188	-16.2629420	0.014	0.003	79	0.373043907222379	949	94	436527104	52	19.2814189	-16.2629157	0.001	0.001	56008.15417824	5	16	15	19	16	13	1.000	19.815	0.013	19.964	0.024	19.910	0.020	115000	0.999	19.308	0.010	19.415	0.016	19.320	0.016	115000	1.000	19.090	0.009	19.218	0.014	19.150	0.011	115000	1.000	18.981	0.022	19.142	0.030	19.029	0.040	115000	1.000	18.913	0.020	19.113	0.048	19.125	0.064	115000	2.925
PSO J191630.118-161619.414	88472891255493860	19.2750328	-16.2720845	0.090	0.081	53	0.269523002458292	949	94	436527104	52	19.2750330	-16.2720595	0.001	0.001	56133.181875	5	16	10	14	10	3	1.000	20.928	0.031	21.126	0.056	21.163	0.071	115000	0.999	20.389	0.057	20.534	0.034	20.587	0.091	115000	0.999	19.929	0.024	20.027	0.030	19.877	0.029	16892216	0.999	19.689	0.129	19.897	0.101	19.838	0.057	16892216	0.939	19.336	0.137	19.194	0.162	18.919	0.137	16892216	2.926
PSO J191649.576-161916.350	88412892065824833	19.2804382	-16.3212331	0.080	0.080	4	0.444493135851336	949	94	436363264	52	19.2804367	-16.3211994	0.001	0.001	56461.33217593	3	0	0	2	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.425	0.099	21.907	0.319	22.032	0.509	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.997	20.329	0.150	-999.000	-999.000	21.280	0.150	115000	2.927
PSO J191634.528-161917.577	88412891438824548	19.2762576	-16.3215742	0.029	0.027	21	0.359899708405044	949	94	436527104	52	19.2762586	-16.3215475	0.001	0.001	56324.27219907	4	0	3	12	5	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	22.061	0.062	-999.000	-999.000	23.254	0.030	115000	1.000	20.976	0.040	21.017	0.088	21.924	0.188	115000	0.999	20.563	0.056	20.590	0.107	20.595	0.153	115000	0.998	20.570	0.180	-999.000	-999.000	21.228	0.180	115000	2.928
PSO J191635.135-161433.476	88502891463809174	19.2764260	-16.2426551	0.012	0.004	85	0.5029149339561489	949	94	436527104	52	19.2764264	-16.2426325	0.001	0.001	55982.55390046	5	14	15	21	15	20	1.000	19.943	0.015	20.095	0.027	20.026	0.032	115000	0.999	19.458	0.013	19.615	0.010	19.544	0.015	115000	0.999	19.232	0.009	19.391	0.013	19.317	0.017	115000	1.000	19.149	0.017	19.322	0.025	19.299	0.041	115000	0.999	19.072	0.025	19.290	0.063	19.356	0.081	115000	2.928
PSO J191653.314-161552.996	88482892221792604	19.2814763	-16.2647213	0.243	0.243	2	0.0176287153899937	949	94	268959744	32	-66.6000000	-999.0000000	-999.000	-999.000	55830.22405093	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.463	20.849	0.061	-999.000	-999.000	-999.000	-999.000	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.928
PSO J191630.075-161622.982	88472891251822599	19.2750122	-16.2731486	0.088	0.040	7	0.692505690914118	949	94	436527104	52	19.2750211	-16.2730507	0.001	0.001	56099.46938657	3	0	0	5	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.073	0.051	21.107	0.133	21.095	0.130	115000	0.994	20.427	0.120	20.232	0.164	20.080	0.120	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.929
PSO J191643.715-161952.745	88402891821422743	19.2788095	-16.3313419	0.110	0.110	4	0.983818263731728	949	94	436281344	52	19.2788092	-16.3313586	0.001	0.001	55524.50127315	2	0	0	3	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.481	0.339	21.558	0.256	21.405	0.237	115000	0.998	20.920	0.197	21.027	0.296	21.045	0.197	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.930
PSO J191646.483-161415.074	88512891937005340	19.2795791	-16.2375339	0.015	0.014	49	0.154951877105005	949	94	436527104	52	19.2795788	-16.2375207	0.001	0.001	56030.72935185	5	9	11	18	11	0	1.000	21.618	0.070	21.686	0.273	22.197	0.338	115000	0.999	20.937	0.069	21.032	0.081	20.860	0.174	115000	0.999	20.692	0.036	20.815	0.048	20.745	0.074	115000	0.999	20.540	0.046	20.786	0.085	20.990	0.115	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	2.933
PSO J191629.905-161633.562	88462891241729063	19.2749732	-16.2760142	0.169	0.169	3	0.909632695754648	949	94	310456320	37	-66.6000000	-999.0000000	-999.000	-999.000	56136.37560185	0	0	1	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.645	21.697	0.173	-999.000	-999.000	21.765	0.173	4120	0.538	20.993	0.168	-999.000	-999.000	20.306	0.168	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.933
PSO J191647.221-161419.559	88512891967083802	19.2797806	-16.2387630	0.132	0.132	2	0.425397319184055	949	94	436285440	52	19.2797837	-16.2387666	0.001	0.001	56114.98633102	3	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.503	0.184	21.336	0.267	23.016	0.184	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.934
PSO J191651.206-161502.816	88492892133209416	19.2808900	-16.2508079	0.032	0.031	23	0.129540285216216	949	94	436527104	52	19.2808907	-16.2507822	0.001	0.001	55949.03770833	4	1	5	16	1	0	0.877	22.387	0.189	-999.000	-999.000	22.695	0.189	115000	0.999	21.739	0.071	-999.000	-999.000	25.313	0.161	115000	1.000	21.354	0.083	21.318	0.111	21.558	0.048	115000	0.998	20.913	0.151	-999.000	-999.000	21.254	0.151	115768	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.934
PSO J191640.403-161404.244	88512891683299073	19.2778897	-16.2345124	0.079	0.079	2	0.685364801143636	949	94	268959744	32	-66.6000000	-999.0000000	-999.000	-999.000	55410.32319444	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.819	21.193	0.115	-999.000	-999.000	20.535	0.115	16781336	0.778	20.817	0.107	-999.000	-999.000	20.567	0.107	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.934
PSO J191653.269-161807.086	88432892219627953	19.2814640	-16.3019914	0.021	0.019	40	0.0534708677357723	949	94	436527104	52	19.2814643	-16.3019577	0.001	0.001	55875.42847222	4	0	2	13	16	9	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	22.158	0.227	-999.000	-999.000	-999.000	-999.000	115000	0.999	20.872	0.024	21.147	0.117	21.278	0.133	115000	1.000	20.291	0.028	20.624	0.164	20.723	0.071	115000	0.998	19.847	0.063	19.999	0.231	20.016	0.202	115000	2.935
PSO J191643.994-161952.512	88402891833152893	19.2788883	-16.3312654	0.050	0.049	10	0.212873334263333	949	94	436527104	52	19.2788874	-16.3312534	0.001	0.001	55787.91194444	4	0	1	5	4	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.998	21.806	0.192	-999.000	-999.000	23.009	0.192	115000	0.999	21.297	0.056	21.547	0.182	22.078	0.151	115000	0.998	20.788	0.010	21.064	0.188	21.355	0.113	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	2.935
