objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
string	integer	ra	dec	float	float	integer	double	integer	integer	integer	integer	ra	dec	float	float	double	integer	integer	integer	integer	integer	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float
PSO J083954.752+193938.582	131591299782443571	08 39 54.750	+19 39 38.50	0.175	0.175	2	0.0543068796902028	1709	94	302067712	36			-999.000	-999.000	57006.51503472	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	21.014	0.175	19.560	0.122	19.745	0.175	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.498
PSO J084049.423+193914.958	131581302059885555	08 40 49.422	+19 39 14.89	0.120	0.120	2	0.245204546717186	1709	93	310456320	37			-999.000	-999.000	56667.58097222	0	2	0	0	0	0	1.000	21.447	0.027	20.311	0.043	20.447	0.092	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.498
PSO J084049.794+194032.079	131611302074401283	08 40 49.792	+19 40 32.02	0.008	0.018	62	0.95464329044767	1709	93	436527104	52	08 40 49.794	+19 40 32.08	0.001	0.001	56015.54571759	10	5	16	18	16	7	1.000	21.769	0.085	21.573	0.115	21.576	0.355	115000	0.999	20.762	0.032	20.873	0.044	20.788	0.059	115000	1.000	20.092	0.020	20.286	0.019	20.200	0.040	115000	0.999	19.806	0.029	19.923	0.061	19.860	0.044	115000	0.999	19.584	0.060	19.695	0.155	19.641	0.096	115000	6.499
PSO J084045.350+194352.100	131671301887477896	08 40 45.348	+19 43 52.02	0.078	0.078	2	0.6589777913493829	1709	94	302067712	36			-999.000	-999.000	56021.3559838	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	19.267	0.076	17.785	0.054	18.323	0.076	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.499
PSO J084039.683+194521.297	131701301653237650	08 40 39.684	+19 45 21.30	0.200	0.200	2	0.267992267634712	1709	94	268959744	32			-999.000	-999.000	56406.28143519	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.655	21.303	0.102	-999.000	-999.000	21.670	0.233	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.499
PSO J084024.361+193350.683	131471301016137385	08 40 24.362	+19 33 50.68	0.136	0.136	2	0.72796354603764	1709	84	268959744	32			-999.000	-999.000	56094.22549769	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.807	21.942	0.481	20.540	0.108	21.104	0.261	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.499
PSO J083955.027+193910.936	131581299793144060	08 39 55.025	+19 39 10.70	0.083	0.083	3	0.872744639285602	1709	94	436281344	52	08 39 55.027	+19 39 10.94	0.001	0.001	55884.14623843	4	1	1	1	0	0	0.998	22.402	0.190	-999.000	-999.000	22.500	0.190	115000	0.999	21.936	0.143	22.207	0.257	22.522	0.143	115000	0.994	21.623	0.119	21.558	0.205	21.450	0.119	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	6.499
PSO J084001.920+193555.007	131511300081008984	08 40 01.917	+19 35 54.95	0.119	0.119	2	0.628530494522797	1709	84	310456320	37			-999.000	-999.000	56162.57899306	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.996	21.391	0.172	20.198	0.143	20.639	0.172	16777496	0.999	20.914	0.163	20.471	0.223	20.408	0.163	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.499
PSO J084041.001+194505.080	131701301708792158	08 40 41.002	+19 45 05.08	0.073	0.073	2	0.713293589384568	1709	94	277348352	33			-999.000	-999.000	55221.70291667	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.796	20.491	0.352	19.655	0.000	19.673	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.499
PSO J084024.464+193350.826	131471301019227422	08 40 24.458	+19 33 50.71	0.135	0.135	2	0.952728461430155	1709	84	310456320	37			-999.000	-999.000	55958.54399306	0	1	1	0	0	0	0.998	21.546	0.134	19.832	0.075	20.492	0.134	16777496	0.668	21.075	0.208	20.693	0.157	20.473	0.208	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.501
PSO J084026.835+193354.914	131471301118438883	08 40 26.831	+19 33 54.83	0.097	0.097	2	0.843798765767178	1709	84	302067712	36			-999.000	-999.000	56171.80236111	0	1	0	0	1	0	1.000	21.549	0.133	19.786	0.073	20.567	0.133	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.801	20.640	0.140	-999.000	-999.000	21.649	0.140	536	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.503
PSO J084025.878+193352.758	131471301079677820	08 40 25.876	+19 33 52.69	0.120	0.120	3	0.241210535393293	1709	84	310456320	37			-999.000	-999.000	55987.51344907	0	1	1	0	1	0	0.999	21.377	0.167	19.621	0.095	20.223	0.167	16777496	0.740	21.955	0.209	-999.000	-999.000	21.946	0.209	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	19.677	0.170	18.911	0.162	18.762	0.170	16777488	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.504
PSO J084026.108+194646.206	131731301087265877	08 40 26.101	+19 46 46.12	0.119	0.053	9	0.961217243188263	1709	94	436527104	52	08 40 26.109	+19 46 46.21	0.001	0.001	56276.92046296	4	1	2	5	1	0	0.998	22.264	0.207	-999.000	-999.000	22.416	0.207	115768	0.999	22.225	0.175	22.491	0.329	22.234	0.175	115000	1.000	21.384	0.179	21.006	0.305	21.062	0.230	115000	0.998	21.270	0.115	20.935	0.187	21.122	0.115	114744	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	6.510
PSO J083958.032+194329.490	131671299918180372	08 39 58.030	+19 43 29.40	0.073	0.085	12	0.569879206428192	1709	94	436527104	52	08 39 58.038	+19 43 29.35	0.001	0.001	56210.88980324	4	0	1	7	4	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.961	0.149	22.211	0.258	22.582	0.149	115000	0.999	21.351	0.155	21.187	0.169	21.464	0.215	115000	0.999	21.124	0.219	21.070	0.258	21.083	0.168	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	6.510
PSO J084049.858+194017.989	131601302078106605	08 40 49.858	+19 40 17.99	0.176	0.176	2	0.8489178864740931	1709	93	268959744	32			-999.000	-999.000	55850.74090278	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.717	21.364	0.000	-999.000	-999.000	21.470	0.000	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.511
PSO J084006.202+193500.764	131501300258800536	08 40 06.203	+19 35 00.76	0.042	0.042	2	0.98540424647313	1709	84	268959744	32			-999.000	-999.000	55649.23596065	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.673	18.877	0.150	18.138	0.250	18.614	0.099	4112	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.512
PSO J084047.541+193743.030	131551301981094832	08 40 47.540	+19 37 42.68	0.089	0.089	3	0.12859651458319	1709	93	436281344	52	08 40 47.542	+19 37 43.03	0.001	0.001	55212.58159722	8	0	3	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.749	0.065	-999.000	-999.000	23.022	0.368	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	6.513
PSO J084047.306+194304.071	131661301971001803	08 40 47.305	+19 43 04.02	0.060	0.050	19	0.534469750276273	1709	93	444915712	53	08 40 47.307	+19 43 04.17	0.001	0.001	55756.84996528	6	0	3	7	9	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	19.797	0.052	18.218	0.039	18.871	0.052	16793912	1.000	21.380	0.084	20.923	0.183	20.962	0.251	16892216	1.000	20.849	0.041	20.452	0.084	20.532	0.081	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	6.515
PSO J084006.017+193502.359	131501300250861331	08 40 06.013	+19 35 02.31	0.027	0.014	76	0.829379754913393	1709	84	503635968	60	08 40 06.018	+19 35 02.36	0.001	0.001	56004.81422454	5	10	17	20	15	14	0.999	14.148	0.002	14.188	0.002	14.131	0.002	115000	0.999	13.817	0.003	13.854	0.001	13.793	0.001	115000	0.999	13.697	1.010e-4	13.735	7.400e-4	13.681	0.003	115000	1.000	13.686	0.003	13.726	0.003	13.670	0.002	115000	1.000	13.659	0.007	13.678	0.002	13.651	0.005	115000	6.517
PSO J084035.272+193434.668	131491301469972122	08 40 35.273	+19 34 34.67	0.125	0.125	2	0.638259889221061	1709	84	268959744	32			-999.000	-999.000	55952.5352662	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.534	21.635	0.214	-999.000	-999.000	22.702	0.036	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.519
PSO J084005.727+193505.058	131501300239132255	08 40 05.728	+19 35 05.06	0.057	0.057	2	0.34545477418737	1709	84	277348352	33			-999.000	-999.000	55585.55489583	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.702	20.030	0.000	19.421	0.000	19.638	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.519
PSO J084006.122+193501.091	131501300253961008	08 40 06.121	+19 35 01.02	0.025	0.025	2	0.581019268912281	1709	84	310456320	37			-999.000	-999.000	55590.37290509	0	2	0	0	0	0	0.860	19.346	0.020	18.129	0.011	18.730	0.020	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.519
PSO J084015.064+194637.643	131731300628413028	08 40 15.062	+19 46 37.53	0.108	0.108	2	0.146322203936355	1709	94	302067712	36			-999.000	-999.000	55966.10653935	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.002	21.920	0.129	20.886	0.110	21.150	0.129	16777752	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.041	19.970	0.196	-999.000	-999.000	20.356	0.196	528	6.521
PSO J083957.304+193727.824	131541299886219966	08 39 57.304	+19 37 27.82	0.197	0.197	2	0.116791470085076	1709	94	268959744	32			-999.000	-999.000	55222.33037037	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.628	21.702	0.074	-999.000	-999.000	22.450	0.262	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.522
PSO J084045.129+194359.341	131681301879590439	08 40 45.127	+19 43 59.26	0.036	0.036	4	0.6003778526562989	1709	94	310456320	37			-999.000	-999.000	56111.51537037	0	1	0	1	1	1	0.999	21.075	0.077	19.624	0.051	20.021	0.077	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	20.433	0.062	18.637	0.034	19.138	0.062	16778256	0.000	20.454	0.098	19.296	0.082	19.420	0.098	16777752	0.577	17.976	0.059	16.474	0.041	16.823	0.059	16777744	6.522
PSO J084047.052+193726.117	131541301960419259	08 40 47.050	+19 37 26.06	0.014	0.013	50	0.928246523186794	1709	93	436527104	52	08 40 47.053	+19 37 26.12	0.001	0.001	56093.56462963	10	3	9	17	14	7	0.999	22.073	0.099	21.982	0.316	21.968	0.248	115000	0.999	20.997	0.042	21.092	0.110	21.074	0.060	115000	1.000	20.433	0.035	20.420	0.083	20.517	0.114	115000	0.999	20.158	0.021	20.283	0.052	20.179	0.040	115000	0.998	20.043	0.051	20.068	0.254	20.288	0.087	115000	6.525
PSO J084045.645+194348.657	131671301901966758	08 40 45.643	+19 43 48.57	0.181	0.181	2	0.9877811362853099	1709	94	302067712	36			-999.000	-999.000	55649.23739583	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	20.782	0.180	19.849	0.181	19.861	0.180	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.526
PSO J084024.425+194649.862	131731301018137115	08 40 24.418	+19 46 49.78	0.021	0.020	42	0.762753347645284	1709	94	436527104	52	08 40 24.425	+19 46 49.86	0.001	0.001	56147.93310185	5	9	6	16	11	0	1.000	21.463	0.112	21.412	0.122	21.636	0.129	115000	0.999	21.105	0.052	21.286	0.072	21.155	0.064	115000	1.000	20.776	0.029	20.629	0.080	20.580	0.080	115000	0.999	20.731	0.045	20.846	0.071	20.840	0.092	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	6.526
PSO J084035.412+193435.203	131491301475662268	08 40 35.408	+19 34 35.14	0.004	0.002	58	0.498808649833136	1709	84	503635968	60	08 40 35.413	+19 34 35.20	0.001	0.001	55991.18099537	5	7	4	19	17	11	0.999	17.905	0.005	18.008	0.014	17.930	0.007	115000	0.999	17.002	0.007	17.099	0.006	17.012	0.003	115000	1.000	16.642	0.002	16.721	0.003	16.648	0.002	115000	1.000	16.500	0.005	16.559	0.006	16.503	0.005	115000	0.999	16.373	0.011	16.428	0.026	16.364	0.016	115000	6.527
PSO J084020.477+193348.634	131471300853266745	08 40 20.475	+19 33 48.57	0.003	0.017	62	0.902130750848102	1709	84	503635968	60	08 40 20.477	+19 33 48.63	0.001	0.001	55919.57552083	5	8	14	16	14	10	1.000	17.916	0.006	17.984	0.011	17.884	0.011	115000	1.000	17.462	0.005	17.575	0.007	17.483	0.004	115000	1.000	17.280	0.007	17.408	0.006	17.323	0.008	115000	0.999	17.238	0.007	17.307	0.008	17.233	0.007	115000	1.000	17.215	0.007	17.407	0.034	17.291	0.040	115000	6.527
PSO J083954.463+194025.481	131601299769128906	08 39 54.462	+19 40 25.42	0.105	0.105	2	0.0216311868481628	1709	94	310456320	37			-999.000	-999.000	55289.34238426	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	20.619	0.037	19.904	0.169	19.835	0.046	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.530
PSO J083954.462+194027.493	131601299770599577	08 39 54.461	+19 40 27.43	0.064	0.050	16	0.237310103361784	1709	94	436527104	52	08 39 54.463	+19 40 27.49	0.001	0.001	56072.1530787	5	1	2	10	3	0	0.944	22.278	0.180	22.234	0.284	22.186	0.180	115000	1.000	21.837	0.165	21.201	0.278	21.252	0.293	115000	0.999	21.194	0.094	21.026	0.016	21.097	0.108	16892216	0.999	21.233	0.154	20.414	0.055	20.466	0.113	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	6.531
PSO J084047.569+194258.444	131651301981939993	08 40 47.568	+19 42 58.37	0.110	0.110	2	0.243470321636154	1709	93	310456320	37			-999.000	-999.000	55952.53100694	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.872	21.633	0.109	20.647	0.073	20.798	0.109	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.532
PSO J084021.309+193347.761	131471300888666528	08 40 21.308	+19 33 47.70	0.049	0.049	2	0.502540197691452	1709	84	1384198144	165	08 40 21.300	+19 33 47.84	0.001	0.001	56650.61394676	1	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.189	20.194	0.035	19.088	0.104	19.310	0.093	16892984	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	6.533
PSO J084028.342+193357.228	131471301181019613	08 40 28.339	+19 33 57.19	0.007	0.007	85	0.317493239713361	1709	84	503635968	60	08 40 28.342	+19 33 57.23	0.001	0.001	55926.05496528	5	14	17	18	19	17	0.999	17.463	0.006	17.404	0.018	17.427	0.003	115000	1.000	17.106	0.016	17.222	0.011	17.133	0.008	115000	1.000	16.988	0.003	17.026	0.007	16.977	0.005	115000	1.000	16.971	0.003	17.038	0.005	16.978	0.003	115000	1.000	16.970	0.019	17.041	0.031	16.954	0.021	115000	6.533
PSO J083954.582+194059.557	131621299774440403	08 39 54.583	+19 40 59.51	0.153	0.153	2	0.478727497606284	1709	94	302067712	36			-999.000	-999.000	55289.34615741	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.648	21.287	0.234	-999.000	-999.000	22.448	0.234	4120	0.998	20.701	0.152	20.151	0.189	20.038	0.152	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.535
PSO J083955.890+193814.427	131561299829055344	08 39 55.884	+19 38 14.38	0.015	0.016	49	0.909360559572801	1709	94	444915712	53	08 39 55.891	+19 38 14.43	0.001	0.001	56237.07582176	5	8	8	16	10	7	1.000	21.492	0.063	21.332	0.073	21.465	0.071	115000	1.000	20.783	0.046	20.185	0.042	20.222	0.052	16892216	0.999	19.952	0.017	19.732	0.028	19.701	0.021	16892216	0.999	20.056	0.053	19.498	0.043	19.510	0.039	16892216	0.999	19.671	0.121	19.281	0.017	19.285	0.048	16892216	6.537
PSO J084031.678+193410.793	131481301319784070	08 40 31.676	+19 34 10.74	0.109	0.109	2	0.997398196717164	1709	84	310456320	37			-999.000	-999.000	55799.68174769	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	21.645	0.222	-999.000	-999.000	20.807	0.199	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.538
PSO J084025.035+193349.384	131471301041806776	08 40 25.013	+19 33 49.17	0.062	0.062	3	0.905825042078109	1709	84	444669952	53	08 40 25.035	+19 33 49.38	0.001	0.001	56395.40222222	5	1	1	0	1	0	0.997	20.970	0.090	19.031	0.044	19.666	0.090	16892216	0.996	20.637	0.126	18.870	0.068	19.545	0.126	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.997	21.240	0.111	19.931	0.092	20.405	0.111	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	6.538
PSO J084025.031+193349.302	131471301043637057	08 40 25.029	+19 33 49.16	0.046	0.067	13	0.356557626609278	1709	84	310697984	37			-999.000	-999.000	55510.71162037	0	1	7	4	1	0	0.998	21.760	0.150	21.734	0.221	21.795	0.150	280	1.000	21.132	0.056	20.108	0.058	20.373	0.034	16777496	0.999	21.153	0.078	20.430	0.072	20.554	0.045	16777496	0.999	21.237	0.178	20.874	0.253	20.849	0.178	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.539
PSO J084025.290+193349.592	131471301052657066	08 40 25.288	+19 33 49.54	0.176	0.176	2	0.531902364950536	1709	84	302067712	36			-999.000	-999.000	56969.55358796	0	0	0	1	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	18.237	0.176	17.949	0.232	17.619	0.176	16777488	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.677	18.940	0.171	19.126	0.263	19.323	0.171	4112	6.539
PSO J084025.331+193349.596	131471301055677072	08 40 25.330	+19 33 49.54	0.013	0.024	65	0.585664226287663	1709	84	436527104	52	08 40 25.332	+19 33 49.60	0.001	0.001	55887.25709491	5	8	15	18	12	12	1.000	19.922	0.025	19.465	0.139	19.627	0.126	115000	1.000	19.421	0.010	19.307	0.042	19.259	0.029	16892216	1.000	19.134	0.035	19.275	0.030	19.198	0.027	16892216	1.000	19.158	0.022	19.235	0.046	19.146	0.028	115000	0.999	19.084	0.045	19.241	0.092	19.154	0.096	115000	6.540
PSO J084031.862+193411.535	131481301326214290	08 40 31.860	+19 34 11.49	0.138	0.138	2	0.908696195025645	1709	84	310456320	37			-999.000	-999.000	56315.56076389	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.625	20.049	0.064	20.044	0.057	19.633	0.064	16781336	0.983	20.856	0.137	20.023	0.124	20.100	0.137	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.541
PSO J084049.891+194052.796	131611302078718135	08 40 49.889	+19 40 52.73	0.203	0.203	2	0.374926089658333	1709	93	436285440	52	08 40 49.931	+19 40 53.15	0.001	0.001	55945.35155093	4	1	0	0	1	0	0.999	21.841	0.202	21.710	0.324	21.512	0.202	16696	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.346	21.219	0.251	-999.000	-999.000	22.552	0.251	20536	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	6.542
PSO J084014.167+194635.320	131731300590402301	08 40 14.165	+19 46 35.22	0.019	0.019	2	0.860726638567379	1709	94	310456320	37			-999.000	-999.000	55958.79581019	0	1	0	1	0	0	1.000	18.887	0.012	18.775	0.019	18.635	0.012	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	21.560	0.185	20.472	0.172	20.759	0.185	16777488	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.542
PSO J084001.247+193601.688	131521300053201239	08 40 01.243	+19 36 01.65	0.117	0.117	2	0.733787971300807	1709	84	310456320	37			-999.000	-999.000	55212.88855324	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.909	21.532	0.089	20.444	0.237	20.663	0.046	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.543
PSO J084046.955+194318.582	131661301956536827	08 40 46.953	+19 43 18.51	0.101	0.101	2	0.984957667053638	1709	93	310456320	37			-999.000	-999.000	56349.87623843	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	20.696	0.132	19.139	0.085	19.518	0.132	16777496	0.999	21.066	0.156	19.490	0.102	20.094	0.156	16777488	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	6.546
PSO J084022.284+193346.555	131471300928066023	08 40 22.281	+19 33 46.49	0.023	0.025	33	0.457814186306497	1709	84	436527104	52	08 40 22.282	+19 33 46.51	0.001	0.001	56079.10461806	4	0	3	15	10	5	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.904	0.069	-999.000	-999.000	21.466	0.570	16892216	0.999	20.773	0.041	20.783	0.090	20.709	0.071	115000	0.999	20.157	0.035	20.166	0.081	20.119	0.104	115000	0.999	19.822	0.094	19.859	0.228	20.184	0.633	115000	6.549
