┬á	Cluster_Name	UCAC4	RAJ2000	e_RAJ2000	DEJ2000	e_DEJ2000	ePos	EpRA	EpDE	f.mag	a.mag	e_a.mag	of	db	Na	Nu	Nc	pmRA	e_pmRA	pmDE	e_pmDE	Jmag	e_Jmag	q_Jmag	Hmag	e_Hmag	q_Hmag	Kmag	e_Kmag	q_Kmag	Bmag	e_Bmag	Vmag	e_Vmag	gmag	e_gmag	rmag	e_rmag	imag	e_imag	g	c	H	A	b	h	Z	B	L	N	S	OutFlag	P_M1	P_M2_kinem	P_M2_join	P_M3	ClassM1	ClassM2	ClassM3
273	NGC_2632	548-046061	129.696	10	19.5009	18	26	1988.71	1977.67	9.165	9.16	0.03	0	0	12	6	12	-35.5	0.5	-13.1	0.7	8.346	0.02	5	8.296	0.04	5	8.221	0.02	5	9.432	0	9.397	3	9.787	0	9.456	12	8.893	2	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
274	NGC_2632	548-046062	129.699	204	19.473	164	304	1984.04	1989.17	16.425	16.205	-9999.99	0	0	1	1	2	10.7	8.3	-2.1	7.5	14.974	0.04	5	14.348	0.05	5	14.183	0.06	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.83	0.94	0	0	1	0
275	NGC_2632	548-046063	129.699	19	19.5672	24	31	1998.85	1998.43	13.17	13.227	0.07	0	0	8	8	3	-19.1	2.2	-13.5	2.6	12.022	0.02	5	11.641	0.02	5	11.587	0.02	5	14.131	2	13.398	1	13.731	1	13.194	1	13.012	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0.01	0	0	0	0	0
276	NGC_2632	548-046064	129.704	44	19.4627	40	60	1998.19	1999.1	15.559	15.515	0.12	0	0	5	4	2	-9.6	3.7	0.4	4	14.507	0.03	5	14.081	0.04	5	14.104	0.06	5	16.616	13	15.781	1	16.163	1	15.588	0	15.256	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
277	NGC_2632	548-046065	129.709	31	19.5359	30	43	1999.77	2000.03	14.812	14.843	0.07	0	0	6	6	2	-8	3.9	1.5	4.2	13.825	0.03	5	13.488	0.04	5	13.42	0.04	5	15.962	1	15.155	1	15.501	0	14.928	2	14.68	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
278	NGC_2632	548-046066	129.71	36	19.5805	38	55	1988.55	1995.64	11.809	11.802	0.04	0	0	8	8	5	-22	1.4	11.4	2.2	10.85	0.02	5	10.539	0.02	5	10.51	0.02	5	12.482	1	11.917	1	12.152	2	11.791	0	11.678	3	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
279	NGC_2632	548-046067	129.711	55	19.5148	39	68	1996.27	1999.08	15.687	15.551	0.11	0	0	5	5	2	-0.3	3.7	0.8	3.9	14.695	0.03	5	14.445	0.05	5	14.255	0.07	5	16.655	6	15.774	1	16.077	1	15.488	1	15.386	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
280	NGC_2632	548-046068	129.716	19	19.5376	20	28	1997.6	1998.73	13.923	13.939	0.08	0	0	8	7	3	-7.9	2	5.1	2.4	13.077	0.02	5	12.798	0.02	5	12.74	0.03	5	14.658	1	14.095	3	14.332	3	13.964	1	13.922	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0.99	0.99	0	0	1	0
281	NGC_2632	548-046069	129.719	51	19.4404	54	75	1996.95	1997.1	15.681	15.702	0.15	0	0	5	5	2	4.5	3.7	-7	3.9	14.512	0.03	5	14.057	0.04	5	13.974	0.05	5	17.114	9	15.986	1	16.471	1	15.727	1	15.554	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	1	0	0	1	0
282	NGC_2632	548-046070	129.72	43	19.5084	37	57	1998.23	1999.3	15.607	15.543	0.12	0	0	5	5	2	-15.1	3.7	-6.2	3.9	14.519	0.03	5	14.137	0.05	5	14.066	0.06	5	16.537	9	15.811	1	16.115	2	15.584	7	15.537	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.78	0.87	0	0	1	0
283	NGC_2632	548-046071	129.721	129	19.5261	137	261	1974.67	1975.5	16.22	16.549	-9999.99	0	0	1	1	2	8.2	5	-1.9	5.3	15.303	0.05	5	14.902	0.08	5	14.824	0.11	6	17.067	7	16.441	12	16.766	2	16.312	7	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.96	0.97	0	0	1	0
284	NGC_2632	548-046072	129.723	22	19.5714	23	32	1999.14	1999.02	13.68	13.646	0.08	0	0	6	6	3	-35.9	2.9	-14.1	3.1	11.734	0.02	5	11.1	0.02	5	10.965	0.02	5	15.526	6	14.172	1	14.871	0	13.605	2	13.107	3	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0.99	1	1	1	1
285	NGC_2632	548-046073	129.724	70	19.4285	68	102	1993.56	1995.01	15.977	16.21	0.22	0	0	3	3	2	-3.6	3.8	-2.8	4.1	15.282	0.05	5	15.196	0.11	5	15.222	0.15	6	16.931	9	16.46	4	16.585	1	16.176	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
286	NGC_2632	548-046074	129.725	83	19.5158	65	110	1993.1	1996	15.965	16.025	0.26	0	0	3	3	2	-9.6	4.4	-3.4	4.2	15.137	0.04	5	14.71	0.06	5	14.553	0.08	5	16.968	1	16.285	1	-9999.99	-9999.99	-9999.99	-9999.99	15.849	26	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
287	NGC_2632	548-046075	129.728	54	19.5211	56	79	1996.7	1997.02	15.192	15.106	0.09	0	0	2	2	2	-10.9	3.7	-2	4	13.592	0.02	5	13.058	0.03	5	12.932	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
288	NGC_2632	548-046076	129.732	70	19.5235	73	106	1994.21	1994.73	15.911	15.91	0.13	0	0	2	1	2	-3.6	4	-4.6	4.3	14.949	0.04	5	14.701	0.06	5	14.743	0.11	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
289	NGC_2632	548-046077	129.737	48	19.4055	48	68	1997.46	1997.93	15.506	15.544	0.17	0	0	3	3	2	-4.3	3.6	-7.7	3.9	14.104	0.03	5	13.66	0.04	5	13.504	0.04	5	16.874	6	15.896	4	16.386	1	15.577	2	15.313	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
290	NGC_2632	548-046078	129.747	24	19.4245	36	48	1987.45	1987.11	11.178	11.154	0.02	0	0	6	6	7	-2.1	1	-2.5	1.4	10.607	0.02	5	10.531	0.02	5	10.47	0.02	5	11.438	2	11.155	1	11.239	0	11.176	1	11.226	3	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0
291	NGC_2632	548-046079	129.749	35	19.4563	37	51	1999.4	1999.5	14.979	14.959	0.07	0	0	3	3	2	-4.4	3.8	0.9	4.2	14.238	0.03	5	13.883	0.03	5	13.9	0.05	5	15.897	3	15.284	1	15.532	3	15.134	5	14.963	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
292	NGC_2632	548-046080	129.762	176	19.5326	175	338	1976.81	1975.04	16.121	16.275	-9999.99	0	0	1	1	2	-32.9	6.8	-10.7	6.7	12.829	0.02	5	12.182	0.02	5	11.962	0.02	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	1	0.99	0.99	0.99	1	1	1
293	NGC_2632	548-046081	129.767	24	19.5227	28	40	1995.28	1994.38	13.403	13.359	0.12	0	0	4	4	3	-36.2	2.1	-15.7	2.3	11.562	0.02	5	10.987	0.02	5	10.857	0.02	5	14.995	1	13.772	1	14.407	1	13.267	2	12.858	1	0	0	0	0	0	0	1	0	0	1	0	0	0.99	0.99	0.99	1	1	1	1
294	NGC_2632	548-046082	129.787	55	19.4127	53	78	1996.33	1997.19	15.745	15.712	0.18	0	0	3	3	2	2.9	3.7	0.3	3.9	14.374	0.03	5	13.883	0.04	5	13.724	0.04	5	17.164	5	16.181	14	16.662	1	15.764	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.99	0.99	0	0	1	0
295	NGC_2632	548-046083	129.788	14	19.5924	13	25	1981.65	1975.16	8.906	8.893	0.06	0	0	4	1	19	-35.6	0.6	-12.1	0.5	8.006	0.02	5	7.949	0.03	5	7.875	0.03	5	9.133	3	9.198	3	9.633	1	9.214	10	8.447	3	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1
296	NGC_2632	548-046084	129.801	47	19.5452	42	65	1996.58	1997.56	14.704	14.729	0.13	0	0	3	3	3	-3	4	-24.9	3.8	13.67	0.03	5	13.261	0.03	5	13.252	0.03	5	15.589	0	14.901	4	15.207	1	14.683	2	14.546	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
297	NGC_2632	548-046085	129.803	22	19.5133	21	31	1998.49	1997.12	13.759	13.792	0.08	0	0	6	6	3	0.1	2.2	-7.3	2.2	12.903	0.02	5	12.671	0.02	5	12.58	0.02	5	14.422	1	13.919	2	14.119	0	13.802	0	13.708	4	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
298	NGC_2632	548-046086	129.808	24	19.5567	28	39	1994.6	1995.66	13.417	13.373	0.12	0	0	4	4	3	-8.9	1.8	-6.4	2.2	12.282	0.02	5	11.95	0.02	5	11.863	0.02	5	14.187	1	13.51	0	13.813	1	13.322	2	13.172	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
299	NGC_2632	548-046087	129.811	106	19.4159	101	164	1988.65	1989.24	16.09	16.36	0.21	0	0	3	2	2	9.1	4.8	-3.7	4.7	14.427	0.03	5	13.813	0.03	5	13.626	0.04	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.96	0.95	0	0	1	0
300	NGC_2632	548-046088	129.821	39	19.4443	41	56	1998.95	1999.22	15.021	14.826	0.09	0	0	3	3	2	-34.6	3.9	-13.9	4.3	14.014	0.02	5	13.676	0.03	5	13.637	0.05	5	15.698	3	15.027	1	15.367	3	14.896	2	14.83	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1
301	NGC_2632	548-046089	129.823	29	19.4809	29	41	1999.89	2000.07	14.643	14.713	0.12	0	0	4	4	2	0	3.8	-5.6	4.2	13.901	0.03	5	13.593	0.03	5	13.468	0.04	5	15.488	2	14.935	1	15.204	1	14.818	3	14.708	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
302	NGC_2632	548-046090	129.823	120	19.4452	125	221	1978.6	1980.55	16.238	15.825	0.2	0	0	2	1	2	12	4.7	3.5	4.9	15.167	0.04	5	15.007	0.06	5	14.835	0.11	6	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.18	0	0	0	0	0
303	NGC_2632	548-046091	129.824	55	19.4752	56	80	1996.38	1996.91	15.599	15.631	0.15	0	0	3	3	2	-4.1	3.7	-3	4	14.47	0.03	5	14.044	0.04	5	13.917	0.05	5	17.04	9	16.076	1	16.504	2	15.787	11	15.626	16	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
304	NGC_2632	548-046092	129.827	59	19.4693	66	91	1995.99	1995.79	15.742	15.73	0.14	0	0	3	3	2	-0.3	3.8	-2.2	4.2	14.852	0.04	5	14.735	0.06	5	14.578	0.09	5	16.507	5	15.94	1	16.235	1	15.836	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
305	NGC_2632	548-046093	129.834	57	19.5978	44	82	1990.84	1995.31	14.975	14.935	0.21	0	0	3	3	3	6.9	4	-9.1	3.5	14.496	0.03	5	14.382	0.04	5	14.351	0.07	5	15.097	4	14.9	4	14.926	0	14.999	4	15.173	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0.9	0.78	0	0	1	0
306	NGC_2632	548-046094	129.835	55	19.5175	58	82	1996.23	1996.43	15.471	15.393	0.06	0	0	2	2	2	-26	3.7	-16.8	4	13.222	0.02	5	12.577	0.02	5	12.366	0.02	5	17.246	6	15.876	2	16.611	4	15.267	2	14.797	9	0	0	0	0	0	0	0	0	0	1	0	0	0.03	0.08	0	0	0	0	0
307	NGC_2632	548-046095	129.838	25	19.4176	34	43	1998.99	1997.39	14.393	14.354	0.1	0	0	5	5	3	-17.4	3	-6.6	3.5	13.358	0.02	5	13.043	0.03	5	12.954	0.03	5	15.342	4	14.597	1	14.936	2	14.424	1	14.252	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.49	0	0	0	0	0
308	NGC_2632	548-046096	129.842	63	19.5233	71	99	1994.88	1994.41	15.613	15.507	0.08	0	0	2	2	2	-5.2	3.8	-5.2	4.1	14.318	0.03	5	13.913	0.04	5	13.783	0.05	5	16.764	4	15.774	1	16.201	3	15.516	3	15.233	7	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
309	NGC_2632	548-046097	129.847	81	19.5973	83	125	1991.69	1991.67	16.188	15.704	-9999.99	0	0	1	1	2	-13.9	4	-34	4.1	14.077	0.03	5	13.383	0.03	5	13.232	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
310	NGC_2632	548-046098	129.852	43	19.4053	46	63	1998.39	1998.49	15.503	15.454	0.04	0	0	3	3	2	-10	3.8	1.3	4.1	14.61	0.03	5	14.298	0.04	5	14.277	0.06	5	16.601	16	15.813	6	16.107	5	15.642	1	15.35	9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
311	NGC_2632	548-046099	129.854	14	19.4594	19	26	1991.49	1984.18	10.351	10.329	0.01	0	0	6	6	6	-35.8	0.6	-15.4	0.7	9.357	0.02	5	9.088	0.02	5	8.997	0.02	5	11.066	2	10.461	1	10.72	2	10.339	2	10.198	2	0	0	1	1	0	1	1	0	0	1	0	0	0.99	0.99	0.99	1	1	1	1
312	NGC_2632	548-046100	129.854	119	19.4315	119	185	1990.47	1989.67	15.911	16.153	-9999.99	0	0	1	1	2	-10.6	5.7	-10.2	5.5	14.648	0.03	5	14.057	0.04	5	13.927	0.05	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.85	0.84	0	0	1	0
313	NGC_2632	548-046101	129.86	115	19.5636	116	188	1987.26	1986.14	16.237	16.381	-9999.99	0	0	1	1	2	-4.3	5	-4.3	4.9	15.436	0.05	5	15.216	0.08	5	14.897	0.12	6	17.35	11	16.52	1	16.818	1	16.34	1	16.361	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
314	NGC_2632	548-046102	129.862	28	19.5332	26	47	1988.29	1991.84	13.908	13.946	0.12	0	0	4	3	3	-34.3	2	-3	2	12.691	0.02	5	12.3	0.02	5	12.214	0.02	5	14.905	1	14.091	2	14.449	1	13.865	1	13.662	4	0	0	0	0	0	0	7	0	0	7	0	0	0	0.54	0	0.29	0	0	0
315	NGC_2632	548-046103	129.862	69	19.4179	69	102	1993.8	1994.92	15.777	15.933	0.07	0	0	2	2	2	-9	3.8	0.7	4.1	14.69	0.03	5	14.264	0.05	5	14.263	0.07	5	16.832	8	15.995	9	16.381	0	15.847	6	15.67	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
316	NGC_2632	548-046104	129.863	117	19.494	117	203	1982.16	1982.41	16.198	16.243	-9999.99	0	0	1	1	2	2.4	4.7	2.4	4.7	14.707	0.03	5	14.117	0.04	5	13.948	0.05	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.96	0	0	1	0
317	NGC_2632	548-046105	129.863	35	19.404	32	47	1999.49	1999.96	14.727	14.872	0.15	0	0	4	3	2	2.4	4	5.9	4.3	13.909	0.02	5	13.659	0.03	5	13.587	0.05	5	15.688	0	15.044	1	15.343	2	14.912	0	14.84	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0.87	0.88	0	0	1	0
318	NGC_2632	548-046106	129.869	38	19.4737	46	63	1995.53	1994.47	11.358	11.323	0.03	0	0	6	6	5	-31.9	2.4	-5	3	10.035	0.02	5	9.626	0.02	5	9.533	0.02	5	12.519	2	11.606	1	12.036	2	11.305	1	11.096	0	0	0	0	0	1	0	1	1	0	1	0	0	0.01	0.74	0	0.53	0	0	1
319	NGC_2632	548-046107	129.875	42	19.5666	44	61	1998.57	1998.75	14.983	14.841	0.1	0	0	3	3	2	-1.9	3.8	2.4	4.2	13.784	0.03	5	13.432	0.03	5	13.284	0.04	5	15.896	2	15.136	4	15.432	3	14.888	0	14.727	8	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.99	0	0	1	0
320	NGC_2632	548-046108	129.88	42	19.5588	44	61	1998.42	1998.62	14.788	14.808	0.1	0	0	3	3	2	26.2	3.7	-27.7	4	13.086	0.02	5	12.477	0.03	5	12.338	0.02	5	16.459	7	15.263	3	15.825	3	14.8	1	14.362	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
321	NGC_2632	548-046109	129.883	30	19.5251	47	60	1992.11	1996.4	14.01	14.083	0.12	0	0	4	3	3	6.6	2.3	-10.5	4	13.022	0.02	5	12.635	0.02	5	12.567	0.03	5	14.865	2	14.146	1	14.451	1	13.976	1	13.869	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.81	0.71	0	0	1	0
322	NGC_2632	548-046110	129.887	38	19.414	18	53	1990.4	1987.34	14.48	14.542	0.11	0	0	6	6	3	8.1	2.9	-0.9	1.4	13.206	0.02	5	12.746	0.02	5	12.664	0.03	5	15.706	3	14.774	1	15.177	0	14.525	1	14.285	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0.94	0.95	0	0	1	0
323	NGC_2632	548-046111	129.888	104	19.4447	101	163	1988.36	1988.71	16.265	16.132	0.34	0	0	2	2	2	-1.3	4.7	-5	4.6	14.661	0.03	5	14.085	0.04	5	13.916	0.05	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
324	NGC_2632	548-046112	129.893	20	19.4514	20	28	1998.49	1998.59	13.968	13.898	0.11	0	0	6	6	3	-14.2	2.3	22.1	2.5	12.714	0.02	5	12.339	0.02	5	12.254	0.02	5	14.936	4	14.152	1	14.499	2	13.932	1	13.722	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
325	NGC_2632	548-046113	129.899	26	19.5119	24	36	1995.45	1998.9	12.709	12.767	0.06	0	34	8	7	4	-15.7	1.6	7.5	2.3	11.746	0.02	5	11.405	0.02	5	11.365	0.02	5	13.475	1	12.876	1	13.123	1	12.72	2	12.609	5	0	0	0	2	0	0	2	0	0	2	0	0	0	0.27	0.25	0	0	0	0
326	NGC_2632	548-046114	129.902	26	19.4855	28	38	2000.07	2000.09	14.754	14.601	0.16	0	34	9	7	2	-31.9	3.7	-11.9	4.1	12.254	0.02	5	11.602	0.02	5	11.391	0.02	5	16.544	8	15.106	2	15.858	4	14.501	5	13.733	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0.98	0.97	0.98	1	1	1
327	NGC_2632	548-046115	129.904	21	19.5972	43	51	1991.77	1995.7	12.929	12.93	0.09	0	0	4	4	3	-2.8	1.4	-16.2	3.4	11.752	0.02	5	11.433	0.02	5	11.347	0.02	5	13.8	0	13.053	1	13.387	1	12.84	1	12.683	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0.36	0.35	0	0	0	0
328	NGC_2632	548-046116	129.906	193	19.5277	167	284	1988.39	1990.8	16.496	16.568	-9999.99	0	0	1	1	2	3.6	8.6	-2.2	8.1	16.116	0.09	5	15.683	0.14	6	15.314	0.99	2	17.345	1	16.443	1	16.885	2	16.288	4	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
329	NGC_2632	548-046117	129.91	22	19.4409	16	28	1994.87	1998.75	12.309	12.287	0.05	0	0	6	6	4	-32.3	1.4	-9.5	1.5	10.839	0.02	5	10.386	0.02	5	10.286	0.02	5	13.627	3	12.648	1	13.104	1	12.294	1	12.029	1	0	0	0	1	0	0	1	0	0	1	0	0	0.99	0.97	0.97	0.97	1	1	1
330	NGC_2632	548-046119	129.92	95	19.5562	102	160	1986.74	1986.85	16.273	15.957	0.29	0	0	2	2	2	0.4	4.1	-9.4	4.4	14.737	0.03	5	14.291	0.04	5	14.167	0.06	5	17.293	1	16.527	5	16.79	2	16.125	6	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.98	0	0	1	0
331	NGC_2632	548-046120	129.923	43	19.4656	50	66	1998.23	1997.87	15.543	15.516	0.08	0	0	3	3	2	-4.9	3.7	1.2	4	14.537	0.03	5	14.144	0.05	5	14.089	0.06	5	16.322	1	15.667	1	16	2	15.451	3	15.313	12	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
332	NGC_2632	548-046121	129.925	26	19.4865	22	36	1993.94	1999.84	14.233	14.124	0.08	0	0	8	7	3	21.4	2.1	-12.1	3.4	12.668	0.02	5	12.121	0.02	5	12.024	0.02	5	15.798	2	14.656	1	15.205	2	14.225	0	13.876	6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
333	NGC_2632	548-046122	129.93	135	19.5461	157	220	1994.87	1992.08	16.43	16.54	-9999.99	0	0	1	1	2	-4.1	8.1	-13.2	8	14.075	0.02	5	13.452	0.02	5	13.236	0.03	5	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.76	0.78	0	0	1	0
334	NGC_2632	548-046124	129.938	97	19.5594	63	127	1988.26	1996.51	15.2	15.001	0.14	0	0	2	2	2	-14.6	4.4	4.1	4.3	13.843	0.03	5	13.483	0.04	5	13.396	0.04	5	16.096	4	15.25	4	15.575	1	14.952	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	0	0	0.62	0.68	0	0	1	0
335	NGC_2632	548-046126	129.945	50	19.4849	51	72	1997.36	1997.9	15.468	15.425	0.08	0	0	3	3	2	-0.2	3.8	-3.4	4.1	14.149	0.03	5	13.679	0.03	5	13.667	0.04	5	16.649	18	15.725	7	16.092	4	15.438	4	15.217	15	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
336	NGC_2632	548-046127	129.961	2	19.5408	2	13	1991.25	1991.25	7.37	7.887	0.32	6	3	4	0	20	-33.7	1	-11.1	1	5.18	0.24	8	4.633	0.19	37	4.389	0.04	4	8.92	1	8.562	1	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	2	2	0	2	2	0	0	0	0	0	1	1	1	0.99	1	1	1
337	NGC_2632	548-046128	129.962	20	19.5506	27	37	1982.9	1990.98	11.658	11.638	0.05	0	0	4	4	4	-36	0.7	-10.6	1.3	10.421	0.02	35	10.085	0.02	35	9.996	0.02	35	12.586	1	11.749	1	12.145	1	11.524	1	11.358	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1
338	NGC_2632	548-046129	129.964	26	19.563	29	41	1996.52	1996.97	13.818	13.732	0.15	0	0	4	4	2	-6.2	2.9	3.5	3.3	12.718	0.02	5	12.415	0.02	5	12.388	0.02	5	14.292	1	13.776	1	13.972	1	13.632	1	13.529	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
339	NGC_2632	548-046131	129.969	33	19.4397	34	47	1999.64	1999.81	14.804	14.65	0.13	0	0	4	4	2	2.5	3.9	-9.3	4.3	13.675	0.02	5	13.345	0.03	5	13.263	0.04	5	15.76	4	15.012	3	15.367	1	14.783	1	14.653	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.98	0.97	0	0	1	0
340	NGC_2632	548-046132	129.974	61	19.4844	60	88	1995.25	1996.11	15.769	15.696	0.19	0	0	3	3	2	27.6	3.7	-60.6	4	14.397	0.03	5	13.927	0.04	5	13.785	0.04	5	17.273	1	16.032	1	16.615	4	15.821	1	-9999.99	-9999.99	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
341	NGC_2632	548-046133	129.978	28	19.4399	25	38	1999.39	1996.13	14.607	14.54	0.14	0	0	5	5	3	-5.1	3.5	0.6	2.4	13.609	0.02	5	13.397	0.03	5	13.225	0.03	5	15.453	0	14.814	1	15.099	0	14.651	1	14.513	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
342	NGC_2632	548-046134	129.984	58	19.4285	16	66	1995.15	1997.23	12.511	12.488	0.06	0	0	6	6	3	-5.1	5.5	-1.6	1.8	11.049	0.02	5	10.533	0.02	5	10.41	0.02	5	13.764	0	12.781	2	13.231	2	12.471	2	12.219	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0
343	NGC_2632	548-046135	129.985	10	19.553	10	29	1991.25	1991.25	8.363	8.521	0.19	6	6	4	0	16	-36	2	-11.6	2	6.907	0.02	5	6.859	0.03	5	6.789	0.02	5	7.51	99	7.31	99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	2	2	0	2	2	0	0	0	0	0	1	1	1	1	1	1	1
344	NGC_2632	548-046136	129.991	20	19.5415	17	38	1985.28	1985.17	8.685	8.624	0.24	1	6	4	0	13	-34.8	1.5	-13.7	1.2	7.065	0.02	35	7.034	0.02	45	7.007	0.02	35	7.783	99	7.473	99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	-9999.99	0	0	8	8	0	8	2	0	0	0	0	0	1	1	1	1	1	1	1
345	NGC_2632	548-046137	129.999	21	19.5668	24	33	1995.64	1994.48	11.649	11.628	0.06	0	0	4	4	4	-35.6	1.6	-10.8	1.6	10.106	0.02	5	9.63	0.02	5	9.484	0.02	5	12.88	1	11.886	2	12.367	1	11.523	0	11.26	2	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1
346	NGC_2632	548-046138	130	27	19.5779	44	57	1992.49	1995.72	12.587	12.566	0.08	0	0	4	4	3	-33.7	2.3	-6.4	4.2	11.134	0.02	5	10.65	0.02	5	10.552	0.02	5	13.861	4	12.855	3	13.319	4	12.495	3	12.225	3	0	0	0	0	0	0	1	0	0	1	0	0	0.52	0.9	0.92	0.93	1	1	1
