K2 ID	Dataset Name	Campaign	Object type	RA (J2000)	Dec (J2000)	Target Type	Actual Start Time	Actual End Time	Investigation ID	R Mag	R Mag Err	J Mag	J Mag Err	KEP Mag	Kep Flag	Hip ID	Tyc ID	SDSS ID	UCAC ID	2MASS ID	2MASS Flag	Module	Output	Channel	Ang Sep (')
integer	string	integer	substring	ra	dec	ustring	datetime	datetime	string	float	float	float	float	float	string	integer	string	string	string	string	string	integer	integer	integer	float
219473187	K2EVEREST219473187-C07	7	STAR	19 17 12.300	-16 39 53.66	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	12.953	0.020	11.119	0.024	12.869	gri				367-162961	19171229-1639536	AAA-222-111-000-0-0	10	4	32	24.038
219584896	K2EVEREST219584896-C07	7	STAR	19 15 04.658	-16 22 43.36	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.217	0.047	17.254	JHK					19150465-1622433	AAA-222-111-000-0-0	10	4	32	24.049
219493139	K2EVEREST219493139-C07	7	STAR	19 15 45.792	-16 36 55.85	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.886	0.051	17.302	JHK					19154579-1636558	AAA-222-111-000-0-0	10	4	32	24.076
219468685	K2EVEREST219468685-C07	7	STAR	19 17 02.980	-16 40 33.73	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			13.462	0.023	15.369	JHK					19170298-1640337	AAA-222-111-000-0-0	10	4	32	24.113
219492941	K2EVEREST219492941-C07	7	STAR	19 15 44.359	-16 36 57.50	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.759	0.036	17.061	JHK					19154435-1636574	AAA-222-111-000-0-0	10	4	32	24.292
219508103	K2EVEREST219508103-C07	7	STAR	19 15 32.558	-16 34 41.63	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7086	12.203	0.040	10.975	0.024	12.226	gri				368-169683	19153255-1634415	AAA-222-111-000-0-0	10	4	32	24.312
219484510	K2EVEREST219484510-C07	7	STAR	19 17 31.970	-16 38 11.95	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			11.796	0.024	13.611	JHK				367-163082	19173196-1638119	AAA-222-111-000-0-0	10	4	32	24.368
219483396	K2EVEREST219483396-C07	7	STAR	19 17 30.980	-16 38 21.88	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			11.843	0.023	13.746	JHK				367-163071	19173097-1638219	AAA-222-111-000-0-0	10	4	32	24.397
219476220	K2EVEREST219476220-C07	7	STAR	19 17 22.319	-16 39 26.58	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.598	0.040	11.896	0.023	13.574	gri				367-163019	19172231-1639266	AAA-222-111-000-0-0	10	4	32	24.454
219465457	K2EVEREST219465457-C07	7	STAR	19 16 22.206	-16 41 03.17	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			12.066	0.023	13.646	JHK				367-162635	19162220-1641030	AAA-222-111-000-0-0	10	4	32	24.536
219761600	K2EVEREST219761600-C07	7	STAR	19 16 14.322	-15 53 19.74	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.098	0.070	11.997	0.022	14.040	gri				371-165246	19161432-1553198	AAA-222-111-000-0-0	10	4	32	24.567
219465146	K2EVEREST219465146-C07	7	STAR	19 16 21.623	-16 41 06.08	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	12.944	0.041	12.103	0.026	12.952	gri				367-162630	19162161-1641059	AAA-222-111-000-0-0	10	4	32	24.611
219560348	K2EVEREST219560348-C07	7	STAR	19 18 16.866	-16 26 36.94	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.592	0.010	11.837	0.022	13.658	gri				368-170752	19181686-1626369	AAA-222-111-000-0-0	10	4	32	24.712
219543512	K2EVEREST219543512-C07	7	STAR	19 18 11.556	-16 29 14.10	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7030_GO7035_GO7056_GO7087	10.393	0.040	9.394	0.024	10.413	gri		6296-1944-1		368-170733	19181155-1629141	AAA-222-111-000-0-0	10	4	32	24.730
219497372	K2EVEREST219497372-C07	7	STAR	19 17 47.108	-16 36 18.41	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.155	0.036	17.564	JHK					19174710-1636184	AAA-222-111-000-0-0	10	4	32	24.844
219736350	K2EVEREST219736350-C07	7	STAR	19 15 36.274	-15 57 46.10	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7030_GO7035_GO7056_GO7086_GO7087	10.113	0.010	9.067	0.030	10.157	gri		6296-564-1		371-165005	19153626-1557460	AAA-112-111-000-0-0	10	4	32	24.866
219716207	K2EVEREST219716207-C07	7	STAR	19 18 02.066	-16 01 12.17	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030	12.626	0.040	10.963	0.022	12.700	gri				370-169139	19180206-1601120	AAA-222-111-000-0-0	10	4	32	24.871
219530193	K2EVEREST219530193-C07	7	STAR	19 15 17.140	-16 31 18.33	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.846	0.010	11.840	0.022	13.810	gri				368-169540	19151713-1631183	AAA-222-111-000-0-0	10	4	32	24.888
219604671	K2EVEREST219604671-C07	7	STAR	19 14 58.747	-16 19 33.47	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.852	0.040	12.002	0.024	13.798	gri				369-165157	19145874-1619335	AAA-222-111-000-0-0	10	4	32	24.909
219665632	K2EVEREST219665632-C07	7	STAR	19 15 02.754	-16 09 40.55	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7030_GO7035_GO7056_GO7086_GO7087	10.253	0.030	9.186	0.026	10.276	gri		6296-166-1		370-167972	19150275-1609405	AAA-122-111-000-0-0	10	4	32	24.918
219473093	K2EVEREST219473093-C07	7	STAR	19 17 23.766	-16 39 54.52	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.720	0.030	11.953	0.024	13.642	gri				367-163027	19172376-1639545	AAA-222-111-000-0-0	10	4	32	25.020
219476279	K2EVEREST219476279-C07	7	STAR	19 17 28.187	-16 39 25.97	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.808	0.050	11.742	0.023	13.787	gri				367-163052	19172818-1639259	AAA-222-111-000-0-0	10	4	32	25.034
219625790	K2EVEREST219625790-C07	7	STAR	19 14 57.174	-16 16 10.22	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.181	0.030	11.461	0.024	13.165	gri				369-165146	19145717-1616102	AAA-222-111-000-0-0	10	4	32	25.169
219527946	K2EVEREST219527946-C07	7	STAR	19 18 07.812	-16 31 39.41	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.057	0.045	17.239	JHK					19180781-1631394	AAA-222-111-000-0-0	10	4	32	25.278
219525491	K2EVEREST219525491-C07	7	STAR	19 15 17.143	-16 32 01.11	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.819	0.010	12.041	0.022	13.882	gri				368-169541	19151715-1632011	AAA-222-111-000-0-0	10	4	32	25.303
219768832	K2EVEREST219768832-C07	7	STAR	19 16 23.776	-15 52 03.23	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.267	0.020	12.429	0.023	14.301	gri				371-165300	19162377-1552032	AAA-222-111-000-0-0	10	4	32	25.308
219508372	K2EVEREST219508372-C07	7	STAR	19 15 26.323	-16 34 39.10	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035_GO7084	12.905	0.040	11.155	0.024	12.883	gri				368-169623	19152632-1634390	AAA-222-111-000-0-0	10	4	32	25.330
219737920	K2EVEREST219737920-C07	7	STAR	19 17 50.244	-15 57 29.44	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			12.301	0.026	13.915	JHK				371-165783	19175024-1557294	AAA-222-111-000-0-0	10	4	32	25.465
219655325	K2EVEREST219655325-C07	7	STAR	19 14 58.290	-16 11 21.37	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			13.488	0.027	15.723	JHK				370-167947	19145828-1611215	AAA-222-111-000-0-0	10	4	32	25.520
219622789	K2EVEREST219622789-C07	7	STAR	19 14 55.630	-16 16 39.74	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.142	0.035	16.243	JHK					19145562-1616397	AAA-222-111-000-0-0	10	4	32	25.529
219466705	K2EVEREST219466705-C07	7	STAR	19 17 20.137	-16 40 51.72	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.685	0.010	11.927	0.024	13.667	gri				367-163006	19172013-1640517	AAA-222-111-000-0-0	10	4	32	25.573
219748592	K2EVEREST219748592-C07	7	STAR	19 15 43.333	-15 55 38.07	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.371	0.043	11.545	0.023	13.392	gri				371-165059	19154333-1555380	AAA-222-111-000-0-0	10	4	32	25.577
219479317	K2EVEREST219479317-C07	7	STAR	19 15 47.448	-16 38 57.86	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			13.723	0.029	16.164	JHK					19154744-1638578	AAA-222-111-000-0-0	10	4	32	25.581
219722212	K2EVEREST219722212-C07	7	STAR	19 15 21.416	-16 00 10.70	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7030_GO7035_GO7056	12.684	0.010	11.430	0.023	12.699	gri				370-168116	19152141-1600107	AAA-222-111-000-0-0	10	4	32	25.628
219575654	K2EVEREST219575654-C07	7	STAR	19 18 24.721	-16 24 12.50	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7086	13.444	0.070	11.927	0.036	13.478	gri				368-170793	19182472-1624124	AAA-222-121-0c0-0-0	10	4	32	25.680
219747794	K2EVEREST219747794-C07	7	STAR	19 17 42.306	-15 55 46.24	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.873	0.061	17.713	JHK					19174230-1555462	AAC-222-111-000-0-0	10	4	32	25.683
219612205	K2EVEREST219612205-C07	7	STAR	19 14 54.906	-16 18 20.88	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7032	11.898	0.020			11.905	gri		6296-622-1		369-165125			10	4	32	25.735
219612216	K2EVEREST219612216-C07	7	STAR	19 14 54.884	-16 18 20.80	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7035			10.855	0.024	11.962	JHK					19145488-1618208	AAA-222-111-000-0-0	10	4	32	25.741
219729786	K2EVEREST219729786-C07	7	STAR	19 15 24.923	-15 58 53.24	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.690	0.051	12.421	0.021	14.731	gri				371-164922	19152492-1558532	AAA-222-111-000-0-0	10	4	32	25.884
219461801	K2EVEREST219461801-C07	7	STAR	19 16 07.392	-16 41 35.49	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035	12.187	0.030	11.049	0.024	12.199	gri				367-162540	19160739-1641354	AAA-222-111-s00-0-0	10	4	32	25.972
219583976	K2EVEREST219583976-C07	7	STAR	19 14 56.537	-16 22 52.78	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035_GO7056	12.334	0.010	11.086	0.022	12.372	gri				369-165141	19145653-1622527	AAA-222-111-000-0-0	10	4	32	25.981
219747191	K2EVEREST219747191-C07	7	STAR	19 15 38.588	-15 55 52.37	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.352	0.063	16.730	JHK					19153858-1555523	AAB-222-222-ccc-0-0	10	4	32	26.028
219725781	K2EVEREST219725781-C07	7	STAR	19 15 21.168	-15 59 34.63	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			11.876	0.021	13.923	JHK				371-164900	19152116-1559347	AAA-222-111-000-0-0	10	4	32	26.071
219763729	K2EVEREST219763729-C07	7	STAR	19 17 24.418	-15 52 57.28	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035_GO7084	13.861	0.030	12.076	0.024	13.862	gri				371-165646	19172441-1552572	AAA-222-111-000-0-0	10	4	32	26.097
219481496	K2EVEREST219481496-C07	7	STAR	19 15 41.134	-16 38 38.05	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			11.839	0.024	14.343	JHK				367-162341	19154113-1638379	AAA-222-111-000-0-0	10	4	32	26.112
219489683	K2EVEREST219489683-C07	7	STAR	19 17 50.485	-16 37 26.10	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	15.263	0.060	13.182	0.027	15.308	gri				367-163201	19175045-1637260	AAA-222-111-000-0-0	10	4	32	26.230
219738190	K2EVEREST219738190-C07	7	STAR	19 15 28.753	-15 57 26.78	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.505	0.060	17.654	JHK					19152875-1557267	AAA-222-111-000-0-0	10	4	32	26.287
219556097	K2EVEREST219556097-C07	7	STAR	19 15 01.019	-16 27 17.32	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			11.866	0.022	14.763	BV				368-169428	19150102-1627173	AAA-222-111-000-0-0	10	4	32	26.325
219521284	K2EVEREST219521284-C07	7	STAR	19 15 13.435	-16 32 40.39	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.536	0.020	11.839	0.022	13.549	gri				368-169503	19151343-1632403	AAA-222-111-000-0-0	10	4	32	26.408
219777206	K2EVEREST219777206-C07	7	STAR	19 16 42.913	-15 50 33.66	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			16.290	0.103	18.634	JHK					19164291-1550336	ABC-222-111-000-0-0	10	4	32	26.420
219652631	K2EVEREST219652631-C07	7	STAR	19 14 53.966	-16 11 47.84	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.251	0.050	12.336	0.022	14.267	gri				370-167909	19145396-1611478	AAA-222-111-000-0-0	10	4	32	26.444
219595429	K2EVEREST219595429-C07	7	STAR	19 18 31.050	-16 21 02.69	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035_GO7084	13.237	0.010	11.536	0.021	13.335	gri				369-166449	19183105-1621026	AAA-222-111-000-0-0	10	4	32	26.478
219516131	K2EVEREST219516131-C07	7	STAR	19 18 08.881	-16 33 27.93	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.017	0.040	17.057	JHK					19180888-1633279	AAA-222-111-000-0-0	10	4	32	26.568
219507148	K2EVEREST219507148-C07	7	STAR	19 15 19.271	-16 34 50.45	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030			11.602	0.040	13.761	JHK				368-169566	19151926-1634504	AAA-222-111-000-0-0	10	4	32	26.694
219499220	K2EVEREST219499220-C07	7	STAR	19 18 00.547	-16 36 01.70	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7030_GO7035_GO7056	10.436	0.040	9.440	0.024	10.433	gri		6296-1836-1		367-163245	19180054-1636016	AAA-222-111-000-0-0	10	4	32	26.788
219574761	K2EVEREST219574761-C07	7	STAR	19 14 54.337	-16 24 20.84	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035_GO7056	13.276	0.020	11.678	0.022	13.306	gri				368-169372	19145433-1624208	AAA-222-111-000-0-0	10	4	32	26.858
219688645	K2EVEREST219688645-C07	7	STAR	19 15 00.130	-16 05 51.71	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7016_GO7028_GO7030_GO7035_GO7056_GO7086_GO7087	11.725	0.030	10.560	0.022	11.691	gri				370-167958	19150012-1605517	AAA-222-111-000-0-0	10	4	32	26.866
219767571	K2EVEREST219767571-C07	7	STAR	19 17 26.344	-15 52 17.17	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.169	0.100	12.186	0.024	14.213	gri				371-165658	19172634-1552171	AAA-222-111-000-0-0	10	4	32	26.894
219505121	K2EVEREST219505121-C07	7	STAR	19 18 04.781	-16 35 08.69	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	12.770	0.050	11.005	0.022	12.771	gri				368-170697	19180477-1635086	AAA-222-111-000-0-0	10	4	32	26.907
219707484	K2EVEREST219707484-C07	7	STAR	19 15 06.595	-16 02 41.48	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.420	0.030	11.640	0.024	13.392	gri				370-168000	19150659-1602414	AAA-222-111-000-0-0	10	4	32	27.000
219777240	K2EVEREST219777240-C07	7	STAR	19 16 17.155	-15 50 33.35	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.639	0.010	11.767	0.022	13.629	gri				371-165260	19161715-1550333	AAA-222-111-000-0-0	10	4	32	27.090
229228367	K2EVEREST229228367-C07	7		19 15 03.672	-16 03 41.18	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035					19.180								10	4	32	27.095
219713566	K2EVEREST219713566-C07	7	STAR	19 15 08.629	-16 01 39.24	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7086	12.948	0.020	11.426	0.026	12.968	gri				370-168031	19150863-1601392	AAA-222-111-000-0-0	10	4	32	27.159
219502518	K2EVEREST219502518-C07	7	STAR	19 18 05.980	-16 35 32.41	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035_GO7087	11.565	0.020	10.345	0.022	11.597	gri		6296-1864-1		368-170699	19180597-1635322	AAA-222-111-000-0-0	10	4	32	27.386
219779763	K2EVEREST219779763-C07	7	STAR	19 16 19.416	-15 50 06.14	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.229	0.030	16.711	JHK					19161941-1550061	AAA-222-111-000-0-0	10	4	32	27.420
219484768	K2EVEREST219484768-C07	7	STAR	19 15 28.696	-16 38 09.68	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030	12.293	0.040	11.191	0.026	12.292	gri		6296-751-1		367-162250	19152869-1638096	AAA-222-111-000-0-0	10	4	32	27.523
219538541	K2EVEREST219538541-C07	7	STAR	19 15 00.662	-16 30 01.17	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035_GO7084	13.662	0.020	12.031	0.024	13.677	gri				368-169423	19150066-1630011	AAA-222-111-000-0-0	10	4	32	27.582
219545335	K2EVEREST219545335-C07	7	STAR	19 14 58.196	-16 28 57.48	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			12.483	0.024	14.408	BV				368-169399	19145819-1628574	AAA-222-111-000-0-0	10	4	32	27.628
219522279	K2EVEREST219522279-C07	7	STAR	19 15 06.613	-16 32 30.90	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.011	0.020	12.238	0.024	13.999	gri				368-169469	19150661-1632308	AAA-222-111-sss-0-0	10	4	32	27.651
219540874	K2EVEREST219540874-C07	7	STAR	19 14 59.320	-16 29 39.05	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030	12.306	0.040	11.203	0.022	12.302	gri				368-169414	19145931-1629390	AAA-222-111-000-0-0	10	4	32	27.696
219784455	K2EVEREST219784455-C07	7	STAR	19 16 35.317	-15 49 16.63	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			11.369	0.023	12.991	JHK				371-165363	19163531-1549166	AAA-222-111-000-0-0	10	4	32	27.749
219539675	K2EVEREST219539675-C07	7	STAR	19 18 24.588	-16 29 50.45	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7086	12.052	0.050	11.007	0.026	12.114	gri				368-170792	19182459-1629504	AAA-222-111-sss-0-0	10	4	32	27.763
219441832	K2EVEREST219441832-C07	7	STAR	19 16 26.940	-16 44 32.20	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			12.349	0.024	14.671	JHK				367-162667	19162693-1644321	AAA-222-111-000-0-0	10	4	32	27.792
219509244	K2EVEREST219509244-C07	7	STAR	19 15 11.999	-16 34 30.98	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	12.671	0.010	11.079	0.022	12.714	gri				368-169497	19151199-1634309	AAA-222-111-000-0-0	10	4	32	27.808
219583169	K2EVEREST219583169-C07	7	STAR	19 14 48.606	-16 23 00.15	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.299	0.040	11.712	0.021	13.261	gri				369-165079	19144860-1623001	AAA-222-111-000-0-0	10	4	32	27.864
219573561	K2EVEREST219573561-C07	7	STAR	19 18 34.128	-16 24 31.97	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035_GO7086	12.560	0.020	11.244	0.021	12.638	gri				368-170849	19183413-1624319	AAA-222-111-000-0-0	10	4	32	27.940
219446951	K2EVEREST219446951-C07	7	STAR	19 16 07.313	-16 43 47.57	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.500	0.029	16.308	JHK					19160731-1643475	AAA-222-111-000-0-0	10	4	32	28.072
229228323	K2EVEREST229228323-C07	7		19 14 50.904	-16 26 11.50	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035					18.390								10	4	32	28.197
219605568	K2EVEREST219605568-C07	7	STAR	19 14 44.653	-16 19 24.67	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.879	0.060	12.117	0.022	13.882	gri				369-165048	19144465-1619246	AAA-222-111-000-0-0	10	4	32	28.261
219682954	K2EVEREST219682954-C07	7	STAR	19 14 52.127	-16 06 48.23	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			16.121	0.093	18.637	JHK					19145212-1606482	ABC-222-111-000-0-0	10	4	32	28.273
219655142	K2EVEREST219655142-C07	7	STAR	19 14 46.478	-16 11 23.30	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030	12.702	0.010	11.522	0.021	12.695	gri				370-167848	19144648-1611233	AAA-222-111-000-0-0	10	4	32	28.286
219647115	K2EVEREST219647115-C07	7	STAR	19 14 45.395	-16 12 42.46	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.467	0.010	11.605	0.022	13.455	gri				369-165053	19144539-1612424	AAA-222-111-000-0-0	10	4	32	28.311
219753819	K2EVEREST219753819-C07	7	STAR	19 15 29.135	-15 54 42.47	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.597	0.050			13.591	gri				371-164951			10	4	32	28.326
219453330	K2EVEREST219453330-C07	7	STAR	19 15 53.791	-16 42 50.75	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.763	0.040	13.238	0.026	14.761	gri				367-162430	19155379-1642507	AAA-222-111-000-0-0	10	4	32	28.330
219784564	K2EVEREST219784564-C07	7	STAR	19 17 07.436	-15 49 15.16	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7008			12.041	0.024	14.203	JHK				371-165564	19170743-1549151	AAA-222-111-000-0-0	10	4	32	28.393
219507766	K2EVEREST219507766-C07	7	STAR	19 18 14.602	-16 34 44.80	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.671	0.010	11.620	0.022	13.698	gri				368-170745	19181459-1634447	AAA-222-111-000-0-0	10	4	32	28.438
219578029	K2EVEREST219578029-C07	7	STAR	19 18 37.692	-16 23 49.75	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.032	0.010	11.785	0.022	14.143	gri				369-166481	19183769-1623497	AAA-222-111-000-0-0	10	4	32	28.587
219482690	K2EVEREST219482690-C07	7	STAR	19 15 23.044	-16 38 27.85	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.108	0.030	11.540	0.027	13.113	gri				367-162210	19152304-1638278	AAA-222-111-000-0-0	10	4	32	28.634
219753619	K2EVEREST219753619-C07	7	STAR	19 15 26.532	-15 54 44.68	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.395	0.035	16.496	JHK					19152653-1554446	AAA-222-111-000-0-0	10	4	32	28.689
229228336	K2EVEREST229228336-C07	7		19 16 05.160	-16 44 18.41	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035					18.720								10	4	32	28.718
219604603	K2EVEREST219604603-C07	7	STAR	19 14 42.306	-16 19 34.05	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.843	0.010	12.167	0.024	13.831	gri				369-165034	19144230-1619340	AAA-222-111-000-0-0	10	4	32	28.837
219780480	K2EVEREST219780480-C07	7	STAR	19 17 27.740	-15 49 58.86	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.624	0.020	11.781	0.022	13.622	gri				371-165664	19172773-1549588	AAA-222-111-000-0-0	10	4	32	29.149
219749732	K2EVEREST219749732-C07	7	STAR	19 15 20.084	-15 55 26.17	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030	11.795	0.030	10.892	0.023	11.813	gri		6296-587-1		371-164884	19152008-1555260	AAA-222-111-000-0-0	10	4	32	29.177
219439322	K2EVEREST219439322-C07	7	STAR	19 16 06.560	-16 44 54.05	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035_GO7056	13.401	0.020	11.806	0.026	13.416	gri				367-162533	19160655-1644539	AAA-222-111-000-0-0	10	4	32	29.184
219610822	K2EVEREST219610822-C07	7	STAR	19 14 40.492	-16 18 34.41	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035_GO7056	13.401	0.040	12.001	0.024	13.411	gri				369-165024	19144049-1618344	AAA-222-111-000-0-0	10	4	32	29.201
219522493	K2EVEREST219522493-C07	7	STAR	19 14 58.286	-16 32 28.98	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035	12.470	0.020	11.324	0.024	12.484	gri		6296-296-1		368-169401	19145830-1632295	AAA-222-111-sss-0-0	10	4	32	29.308
219496444	K2EVEREST219496444-C07	7	STAR	19 15 09.907	-16 36 26.72	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.728	0.260	12.213	0.022	14.648	gri				367-162113	19150990-1636266	AAA-222-111-000-0-0	10	4	32	29.436
219776491	K2EVEREST219776491-C07	7	STAR	19 15 46.350	-15 50 41.20	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.452	0.060	11.604	0.026	13.510	gri				371-165075	19154634-1550412	AAA-222-111-000-0-0	10	4	32	29.497
219618103	K2EVEREST219618103-C07	7	STAR	19 14 38.303	-16 17 23.47	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			14.059	0.038	16.342	JHK					19143830-1617234	AAA-222-111-000-0-0	10	4	32	29.686
219792845	K2EVEREST219792845-C07	7	STAR	19 17 03.797	-15 47 44.12	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	14.436	0.060	12.576	0.026	14.469	gri				372-160897	19170380-1547441	AAA-222-111-000-0-0	10	4	32	29.710
219564903	K2EVEREST219564903-C07	7	STAR	19 18 40.460	-16 25 53.38	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035	13.588	0.030	11.858	0.024	13.663	gri				368-170887	19184046-1625534	AAA-222-111-000-0-0	10	4	32	29.780
219442294	K2EVEREST219442294-C07	7	STAR	19 15 53.773	-16 44 28.22	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7030_GO7035_GO7056_GO7086_GO7087	11.485	0.040	10.375	0.022	11.511	gri				367-162429	19155377-1644282	AAA-222-111-000-0-0	10	4	32	29.822
219571101	K2EVEREST219571101-C07	7	STAR	19 14 41.968	-16 24 55.03	LC	2015-10-04 18:07:22	2015-12-26 08:20:45	GO7035			15.071	0.043	17.485	JHK					19144196-1624550	AAA-222-111-000-0-0	10	4	32	29.869
